Row Type,Action,Status,Sync errors,From,To,Device segment,Engine,Account,Campaign,Ad group,Keyword,Match type,Engine status,Clicks,Impr,Cost,CTR,Avg CPC,Avg pos
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - Exact,colorado land hikings,Exact,Active,5,13,9.46,0.3846,1.89,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - Exact,colorado land hikings,Exact,Active,5,16,15.59,0.3125,3.12,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2015,colorado land hikings 2015,Broad,Active,2,1,2.85,2,1.42,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2015,colorado land hikings 2015,Exact,Active,1,6,1.19,0.1667,1.19,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2015,colorado land hikings 2015,Exact,Active,3,2,5.35,1.5,1.78,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2015,colorado land hikings 2015,Exact,Active,2,3,3.01,0.6667,1.5,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2015,colorado land hikings 2015,Exact,Active,1,4,3.06,0.25,3.06,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2015,colorado land hikings 2015,Exact,Active,1,6,1.75,0.1667,1.75,1.83
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2014,colorado land hikings 2014,Broad,Active,1,25,2.77,0.04,2.77,1.08
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2014,colorado land hikings 2014,Exact,Active,5,10,4.24,0.5,0.85,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2014,colorado land hikings 2014,Exact,Active,2,4,1.48,0.5,0.74,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2014,colorado land hikings 2014,Exact,Active,4,6,3.4,0.6667,0.85,1
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2014,colorado land hikings 2014,Exact,Active,7,6,4.97,1.1667,0.71,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2014,colorado land hikings 2014,Exact,Active,3,3,2.31,1,0.77,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2014,colorado land hikings 2014,Exact,Active,1,3,0.6,0.3333,0.6,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,colorado|Search|USA-CAN,colorado HikingTripes - 2014,colorado land hikings 2014,Exact,Active,3,7,1.65,0.4286,0.55,2.57
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage travel,Broad,Active,2,50,8.62,0.04,4.31,1.38
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage travel,Broad,Active,2,61,7.91,0.0328,3.96,1.36
keyword,edit,Active,,7/18/2014,7/18/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage travel,Broad,Active,1,54,1.47,0.0185,1.47,1.15
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage travel,Broad,Active,3,61,19.15,0.0492,6.38,1.23
keyword,edit,Active,,7/20/2014,7/20/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage travel,Broad,Active,1,64,1.9,0.0156,1.9,1.53
keyword,edit,Active,,7/21/2014,7/21/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage travel,Broad,Active,5,58,11.8,0.0862,2.36,1.45
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage tours,Broad,Active,2,614,0.64,0.0033,0.32,6.24
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage tours,Broad,Active,1,648,0.14,0.0015,0.14,5.43
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage tours,Broad,Active,2,822,0.25,0.0024,0.12,5.62
keyword,edit,Active,,7/18/2014,7/18/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage tours,Broad,Active,1,744,0.13,0.0013,0.13,5.81
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage tours,Broad,Active,1,1069,0.12,0.0009,0.12,6.44
keyword,edit,Active,,7/20/2014,7/20/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage tours,Broad,Active,2,1079,0.28,0.0019,0.14,4.26
keyword,edit,Active,,7/21/2014,7/21/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage tours,Broad,Active,5,721,0.73,0.0069,0.15,5.12
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage tour,Broad,Active,2,250,0.36,0.008,0.18,6
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage,advantage tour,Broad,Active,1,248,0.19,0.004,0.19,4.8
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,malibu,malibu land hikings,Broad,Active,1,146,0.53,0.0068,0.53,1.1
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,malibu,malibu land hikings,Broad,Active,1,137,0.59,0.0073,0.59,1.26
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,malibu,malibu hiking line,Broad,Active,2,107,0.2,0.0187,0.1,5.46
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,land park,land park an land hikings,Broad,Active,2,61,0.38,0.0328,0.19,4.21
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,land park,land park an land hikings,Broad,Active,2,29,0.28,0.069,0.14,4.66
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global travel,Broad,Active,1,642,1.39,0.0016,1.39,3.1
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global travel,Broad,Active,2,599,0.3,0.0033,0.15,2.53
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global travel,Broad,Active,1,641,0.14,0.0016,0.14,2.74
keyword,edit,Active,,7/18/2014,7/18/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global travel,Broad,Active,1,517,0.1,0.0019,0.1,2.36
keyword,edit,Active,,7/20/2014,7/20/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global travel,Broad,Active,1,353,1.42,0.0028,1.42,3.78
keyword,edit,Active,,7/21/2014,7/21/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global travel,Broad,Active,1,633,0.76,0.0016,0.76,3.54
keyword,edit,Active,,7/15/2014,7/15/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global land hiking,Broad,Active,3,407,0.39,0.0074,0.13,5.53
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global land hiking,Broad,Active,3,388,0.44,0.0077,0.15,4.9
keyword,edit,Active,,7/17/2014,7/17/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global land hiking,Broad,Active,2,580,0.33,0.0034,0.16,4.69
keyword,edit,Active,,7/18/2014,7/18/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global land hiking,Broad,Active,4,397,0.74,0.0101,0.18,4.44
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global land hiking,Broad,Active,7,459,1.21,0.0153,0.17,4.44
keyword,edit,Active,,7/20/2014,7/20/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global land hiking,Broad,Active,2,381,1.34,0.0052,0.67,4.42
keyword,edit,Active,,7/21/2014,7/21/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,global,global land hiking,Broad,Active,4,439,0.52,0.0091,0.13,4.24
keyword,edit,Active,,7/16/2014,7/16/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,Parks,avalon hikings,Broad,Active,1,144,0.46,0.0069,0.46,5.83
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,Parks,avalon hikings,Broad,Active,1,88,0.76,0.0114,0.76,6.09
keyword,edit,Active,,7/19/2014,7/19/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,land park HikingTripe - Exact,land park land hiking,Exact,Active,1,4,0.84,0.25,0.84,3.25
keyword,edit,Active,,7/18/2014,7/18/2014,Mobile,Bing Ads,Company A - MSN,Competitors-Mobile|Search|USA-CAN,advantage Hike - Exact,advantage travel,Exact,Active,1,1,0.08,1,0.08,2
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,land hikings in russia,Phrase,Active,1,3,4.75,0.3333,4.75,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russia land hiking,Phrase,Active,1,1,1.57,1,1.57,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hiking,Broad,Active,1,62,0.44,0.0161,0.44,2.13
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hiking,Broad,Active,1,57,1.46,0.0175,1.46,2.26
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hiking,Broad,Active,1,74,2.02,0.0135,2.02,3.16
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hikings,Broad,Active,3,98,5.63,0.0306,1.88,2.98
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hikings,Broad,Active,1,93,1.56,0.0108,1.56,2.94
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hikings,Broad,Active,1,52,0.89,0.0192,0.89,3.19
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hikings,Phrase,Active,2,1,3.56,2,1.78,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russia land hiking,Exact,Active,1,4,2.87,0.25,2.87,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hikings,Exact,Active,2,101,5.47,0.0198,2.74,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hikings,Exact,Active,2,10,4.12,0.2,2.06,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hikings,Exact,Active,1,44,0.74,0.0227,0.74,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,russian land hikings,Exact,Active,1,4,3.61,0.25,3.61,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,land hikings russia,Broad,Active,6,94,15.96,0.0638,2.66,1.83
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,land hikings russia,Broad,Active,1,63,3.14,0.0159,3.14,1.65
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,land hikings russia,Broad,Active,2,97,7.56,0.0206,3.78,1.62
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,land hikings russia,Broad,Active,2,82,8.31,0.0244,4.16,2.27
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,land hikings russia,Broad,Active,1,63,1.56,0.0159,1.56,3.16
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,land hikings russia,Exact,Active,1,1,3.96,1,3.96,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - HikingTripe/s/ing,land hikings russia,Exact,Active,1,4,3.16,0.25,3.16,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - twin,twin hiking,Broad,Active,1,10,0.16,0.1,0.16,1.6
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - twin,twin land tours,Broad,Active,1,20,4.13,0.05,4.13,1.55
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - twin,twin land tours,Broad,Active,1,29,9.32,0.0345,9.32,1.41
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - twin,twin land tours,Broad,Active,1,17,1.84,0.0588,1.84,1.47
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - twin,twin land tours,Broad,Active,2,13,5.67,0.1538,2.84,2.23
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Russia-Core|Search|USA-CAN,Russia - twin,twin land hikings,Exact,Active,1,6,2.44,0.1667,2.44,1
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Exact,Active,1,1,2.21,1,2.21,1
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Exact,Active,1,2,1.62,0.5,1.62,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Exact,Active,1,1,1.42,1,1.42,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Broad,Active,3,79,5.28,0.038,1.76,2.76
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Broad,Active,2,98,1.65,0.0204,0.82,2.78
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Broad,Active,4,172,10.96,0.0233,2.74,2.24
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Broad,Active,1,228,1.34,0.0044,1.34,2.72
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Broad,Active,2,230,5.83,0.0087,2.92,2.83
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Broad,Active,4,156,9.57,0.0256,2.39,2.31
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Broad,Active,1,142,1.44,0.007,1.44,2.57
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike hikings russia,Phrase,Active,2,3,2.25,0.6667,1.12,1
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike land hikings russia,Exact,Active,1,6,0.89,0.1667,0.89,1
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike land hikings russia,Exact,Active,1,2,0.81,0.5,0.81,2
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike land hikings russia,Exact,Active,2,3,1.38,0.6667,0.69,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,Russia-Brand|Search|USA-CAN,Russia + Brand,hike land hikings russia,Exact,Active,4,7,3.16,0.5714,0.79,2.14
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,review of  land hiking,Broad,Active,5,18,8.83,0.2778,1.77,2.33
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,review of colorado land hiking,Broad,Active,1,1,3.17,1,3.17,2
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,review of colorado land hiking,Broad,Active,1,21,2.73,0.0476,2.73,2.19
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,outdoor land hiking review,Broad,Active,1,10,1.93,0.1,1.93,1.9
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,colorado land hiking review,Broad,Active,1,11,1.36,0.0909,1.36,1.27
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,an land hiking review,Broad,Active,3,75,11.3,0.04,3.77,2.6
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,an land hiking review,Broad,Active,6,103,23.94,0.0583,3.99,1.74
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,an land hiking review,Broad,Active,4,47,15.43,0.0851,3.86,1.72
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,an land hiking review,Broad,Active,6,68,19.48,0.0882,3.25,2.26
keyword,edit,Active,,7/19/2014,7/19/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,an land hiking review,Broad,Active,2,45,2.45,0.0444,1.22,2.31
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,an land hiking review,Broad,Active,1,10,0.17,0.1,0.17,2.7
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,an land hiking review,Broad,Active,1,10,0.45,0.1,0.45,2.4
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General, land hiking reviews,Broad,Active,3,114,12.77,0.0263,4.26,2.77
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General, land hiking reviews,Broad,Active,6,144,25.13,0.0417,4.19,2.49
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General, land hiking reviews,Broad,Active,2,133,7.2,0.015,3.6,2.58
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,an land hiking reviews,Broad,Active,1,2,0.05,0.5,0.05,3
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,review of land biking,Broad,Active,51,514,183.89,0.0992,3.61,1.81
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,review of land biking,Broad,Active,42,469,158.97,0.0896,3.78,1.52
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,review of land biking,Broad,Active,22,279,77.39,0.0789,3.52,2
keyword,edit,Active,,7/18/2014,7/18/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,review of land biking,Broad,Active,11,127,34.01,0.0866,3.09,2.37
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,reviews of land hiking,Broad,Active,2,19,3.06,0.1053,1.53,2.74
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,review of land hiking,Broad,Active,5,9,7.38,0.5556,1.48,1.33
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,land hikings reviews,Phrase,Active,1,6,7.39,0.1667,7.39,1.5
keyword,edit,Active,,7/17/2014,7/17/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,land hikings reviews,Phrase,Active,2,3,7.16,0.6667,3.58,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,land hiking reviews,Phrase,Active,1,5,5.63,0.2,5.63,1
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,review land hikings,Broad,Active,3,30,5.87,0.1,1.96,3.43
keyword,edit,Active,,7/20/2014,7/20/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,reviews land biking,Broad,Active,2,7,5.64,0.2857,2.82,5.29
keyword,edit,Active,,7/21/2014,7/21/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,reviews land biking,Broad,Active,1,7,1.33,0.1429,1.33,6.43
keyword,edit,Active,,7/16/2014,7/16/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,outdoor land hiking reviews,Exact,Active,1,6,8.8,0.1667,8.8,1
keyword,edit,Active,,7/15/2014,7/15/2014,Desktop,Bing Ads,Company A - MSN,Reviews-General|Search|USA-CAN,Reviews - General,colorado land hiking reviews,Exact,Active,1,1,4.3,1,4.3,1
